product_id,name,price,currency,variant,brand,category,available_colors,url,image_url
1-1100-011760-0002,Leather Ballerina,85.95,,Black,,,"Black, Burgundy",https://www.na-kd.com/en/products/leather-ballerina-black-1100-011760-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/leather_ballerina_1100-011760-0002_0050.jpg?ref=42E27CDAD4"
1-1100-011842-0001,Cotton Fitted Shirt,49.95,,White,Cecilie Haugaard x NA-KD,,"White, Navy",https://www.na-kd.com/en/products/cotton-fitted-shirt-white-1100-011842-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/cotton_fitted_shirt_1100-011842-0001_1_campaign.jpg?ref=FBBD97C294"
1-1100-011972-0005,Wool Blend Belted Short Coat,139.95,,Beige,,,"Beige, Black",https://www.na-kd.com/en/products/wool-blend-belted-short-coat-beige-1100-011972-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_belted_short_coat_1100-011972-0005_curated.jpg?ref=6EDD3B3205"
1-1100-011699-0017,Draped Cape Top,49.95,,Brown,,,"Brown, Dotted / Black, Dotted / Blue, Light Beige, Yellow, Dotted, Light Pink",https://www.na-kd.com/en/products/draped-cape-top-brown-1100-011699-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wefelicia_1100-011699-0017_1_social.jpg?ref=11552A8C54"
1-1100-010184-0017,Sculpted Blazer,99.95,,Brown,,,"Brown, White, Black",https://www.na-kd.com/en/products/sculpted-blazer-brown-1100-010184-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1100-010184-0017_social.jpg?ref=BBAE7BADE9"
1-1100-009829-0017,Contrast Binding Short Coat,129.95,,Brown,,,"Brown, Grey, Beige",https://www.na-kd.com/en/products/contrast-binding-short-coat-brown-1100-009829-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/contrast_binding_short_coat_1100-009829-0017_28510.jpg?ref=B27AF50B1D"
1-1100-008131-0005,Oversized Trenchcoat,129.95,,Beige,,,"Beige, Black, Brown, Light Beige",https://www.na-kd.com/en/products/oversized-trenchcoat-beige-1100-008131-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_trenchcoat_1100-008131-0005_curated.jpg?ref=1DDCE83825"
1-1100-011953-0002,Open Back Lace Midi Dress,75.95,,Black,,,"Black, Brown",https://www.na-kd.com/en/products/open-back-lace-midi-dress-black-1100-011953-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/open_back_lace_midi_dress-1100-011953-0002_0053.jpg?ref=3D2C07FBE2"
1-1100-011568-0002,Squared Toe Bow Ballerinas,49.95,,Black,,,"Black, Brown, Offwhite, Khaki Green",https://www.na-kd.com/en/products/squared-toe-bow-ballerinas-black-1100-011568-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/squared_toe_bow_ballerinas_1100-011568-0002_0059.jpg?ref=FB73F765E6"
1-1859-000009-0017,Knitted Pattern Sweater,85.95,,Brown,Olivia TPS x NA-KD,,Multicolor,https://www.na-kd.com/en/products/knitted-pattern-sweater-brown-1859-000009-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_pattern_sweater__1859-000009-0017_4_campaign.jpg?ref=50EF74A241"
1-1859-000006-0241,Faux Suede Vest,85.95,,Light Brown,Olivia TPS x NA-KD,,Brown,https://www.na-kd.com/en/products/faux-suede-vest-light-brown-1859-000006-0241,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/faux_suede_vest_1859-000006-0241_2_campaign.jpg?ref=7CAE7F6EF9"
1-1100-010033-0765,Soft Line Draped Maxi Dress,59.95,,Dark Brown,,,"Brown, Black, Burgundy",https://www.na-kd.com/en/products/soft-line-draped-maxi-dress-dark-brown-1100-010033-0765,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_draped_maxi_dress_1100-010033-0765_1_curated.jpg?ref=505E2BE499"
1-1100-011872-0002,Wool Blend High Neck Short Coat,139.95,,Black,,,"Black, Beige, Burgundy",https://www.na-kd.com/en/products/wool-blend-high-neck-short-coat-black-1100-011872-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/angelickpicture_1100-011872-0002_social2.jpg?ref=F9C334A986"
1-1100-011728-0002,Leather Pumps,109.95,,Black,,,"Black, Dotted",https://www.na-kd.com/en/products/leather-pumps-dotted-1100-011728-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/leather_pumps-1100-011728-0002_0054.jpg?ref=A7D2DEC65D"
1-1100-011852-0212,Knitted Flowy Maxi Skirt,59.95,,Burgundy,,,"Burgundy, Beige",https://www.na-kd.com/en/products/knitted-flowy-maxi-skirt-burgundy-1100-011852-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_flowy_maxi_skirt-1100-011852-0212_0041.jpg?ref=61D2239BBB"
1-1859-000014-0017,Straight Checked Detail Pants,75.95,,Brown,Olivia TPS x NA-KD,,Checkered / Brown,https://www.na-kd.com/en/products/straight-checked-detail-pants-brown-1859-000014-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/straight_checked_detail_pants_1859-000014-0017_4_campaign.jpg?ref=C200113674"
1-1100-008316-0002,Oversized Blazer,95.95,,Black,,,"Black, Grey, Green, Blue, Beige",https://www.na-kd.com/en/products/oversized-melange-blazer-black-1100-008316-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/laurenabarber_1100-008316-0002_social.jpg?ref=8732B664E4"
1-1100-007017-0238,Relaxed Cotton Shirt,29.95,,Blue Stripe,,,"Stripe, Stripe / Navy, Stripe, Stripe / Beige, Stripe / Pink, Stripe / Brown",https://www.na-kd.com/en/products/relaxed-cotton-shirt-blue-stripe-1100-007017-0238,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/relaxed_cotton_shirt_1100-007017-0238_3_curated.jpg?ref=969C3CCA0F"
1-1100-011515-0017,Rugby Shirt,49.95,,Brown,,,"Brown, Navy, Green, Stripe",https://www.na-kd.com/en/products/rugby-shirt-brown-1100-011515-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/rugby_shirt_1100-011515-0017_curated.jpg?ref=9F6723D922"
1-1794-000089-0001,Flowy Knitted Midi Skirt,59.95,,White,Lydia Tomlinson x NA-KD,,White,https://www.na-kd.com/en/products/flowy-knitted-midi-skirt-white-1794-000089-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/flowy_knitted_midi_skirt_1794-000089-0001.jpg?ref=BB81392E3D"
1-1594-000729-0002,Fitted Blazer,95.95,,Black,,,"Black, Light Beige, Brown",https://www.na-kd.com/en/products/fitted-waist-blazer-black-1594-000729-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_waist_blazer_1594-000729-0002_social1.jpg?ref=C0FFC2B776"
1-1018-008235-0116,Low Waist Jeans,75.95,,Mid Blue,,,"Mid Blue, Dark Grey, Light Blue, Blue, Dark Blue, Black, Light Grey, Dark Blue",https://www.na-kd.com/en/products/super-low-waist-y2k-jeans-mid-blue-1018-008235-0116,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_jeans_1018-008235-011684091_01c.jpg?ref=04B2FBFEC9"
1-1100-010018-0002,Soft Line Funnel Neck Long Sleeve Top,25.95,,Black,,,"Black, Offwhite",https://www.na-kd.com/en/products/soft-line-funnel-neck-long-sleeve-top-black-1100-010018-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_funnel_neck_long_sleeve_top-1100-010018-00029691.jpg?ref=EF0DEC7F2F"
1-1100-012439-0001,Mid Waist Balloon Pants,59.95,,White,Cecilie Haugaard x NA-KD,,"White, Black",https://www.na-kd.com/en/products/mid-waist-balloon-pants-white-1100-012439-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/mid_waist_balloon_pants-1100-012439-0001_0013.jpg?ref=D6EB337326"
1-1100-010002-0001,Cotton Maxi Shirt Dress,59.95,,White,,,White,https://www.na-kd.com/en/products/cotton-maxi-shirt-dress-white-1100-010002-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/silvia_hare_1100-010002-0001_social_1.jpg?ref=CC1F78FBD4"
1-1100-010930-0017,Long Sleeve Pleated Midi Dress,59.95,,Brown,,,"Brown, Black",https://www.na-kd.com/en/products/long-sleeve-pleated-midi-dress-brown-1100-010930-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/long_sleeve_pleated_midi_dress-1100-010930-0017_7307.jpg?ref=23B2EB3F84"
1-1100-011858-0005,Suede Knee High Boots,179.95,,Beige,Cecilie Haugaard x NA-KD,,"Beige, Brown, Black",https://www.na-kd.com/en/products/suede-knee-high-boots-beige-1100-011858-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/suede_knee_high_boots_1100-011858-0005_1_campaign.jpg?ref=ABC32DF368"
1-1833-000005-0198,One Shoulder Back Detail Maxi Dress,95.95,,Terracotta,Michaela Wissén x NA-KD,,Rust,https://www.na-kd.com/en/products/one-shoulder-back-detail-maxi-dress-terracotta-1833-000005-0198,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/one_shoulder_back_detail_maxi_dress_1833-000005-0198_8_campaign.jpg?ref=068AB5DEEC"
1-1100-011891-0366,Knitted Scarf Detail Sweater,59.95,,Dark Grey,,,"Dark Grey, Brown, Beige",https://www.na-kd.com/en/products/knitted-scarf-detail-sweater-dark-grey-1100-011891-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_scarf_detail_sweater_1100-011891-0366_curated.jpg?ref=44F306B33C"
1-1757-000125-0086,Small Suede Handbag,109.95,,Dark Green,Lovisa Wallin x NA-KD,,Green,https://www.na-kd.com/en/products/small-suede-handbag-dark-green-1757-000125-0086,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/small_suede_handbag__1757-000125-0086_1_campaign.jpg?ref=67E9C6A49B"
1-1594-000729-0301,Fitted Blazer,95.95,,Sand,,,"Light Beige, Black, Brown",https://www.na-kd.com/en/products/fitted-blazer-sand-1594-000729-0301,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_blazer_1594-000729-0301_curated.jpg?ref=1D3AC3AF07"
1-1018-009031-0008,Maxi Oversized Blazer,85.95,,Grey,,,"Grey, Black, Navy, Brown",https://www.na-kd.com/en/products/heavy-oversized-blazer-grey-1018-009031-0008,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/heavy_oversized_blazer_1018-009031-0008_1_curated-1-1.jpg?ref=2378333A14"
1-1100-011231-0212,Slim Leather Belt,29.95,,Burgundy,,,"Burgundy, Black",https://www.na-kd.com/en/products/slim-leather-belt-burgundy-1100-011231-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/slim_leather_belt-1100-011231-0212_2509.jpg?ref=0B5AF4365B"
1-1100-011891-0017,Knitted Scarf Detail Sweater,59.95,,Brown,,,"Brown, Dark Grey, Beige",https://www.na-kd.com/en/products/knitted-scarf-detail-sweater-brown-1100-011891-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_scarf_detail_sweater-1100-011891-0017_0629_campaign.jpg?ref=DCF4A8BF4C"
1-1100-011824-0005,A-line Faux Suede Skirt,85.95,,Beige,Shpresa x NA-KD,,Dark Beige,https://www.na-kd.com/en/products/a-line-faux-suede-skirt-beige-1100-011824-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/a-line_faux_suede_skirt_1100-011824-0005_22_campaign.jpg?ref=516D90D22B"
1-1594-000583-0017,Satin Midi Skirt,39.95,,Brown,,,"Brown, Dark Green, Black, Champagne, Orange, White, Blue, Dark Grey",https://www.na-kd.com/en/products/recycled-satin-midi-skirt-brown-1594-000583-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/mdeler_1594-000583-0017_social.jpg?ref=D9DC1F2FE1"
1-1100-008186-0301,Wide High Waist Suit Pants,59.95,,Sand,,,"Offwhite, Black, Dark Brown, Grey, Beige, Burgundy, Navy, Light Yellow",https://www.na-kd.com/en/products/wide-leg-high-waist-suit-pants-sand-1100-008186-0301,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_high_waist_suit_pants-1100-008186-0301_0053.jpg?ref=29E2C0EF8B"
1-1100-011828-0085,Knitted Pocket Cardigan,59.95,,Dark Grey Melange,,,"Dark Grey, White, Brown",https://www.na-kd.com/en/products/knitted-pocket-cardigan-dark-grey-melange-1100-011828-0085,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_pocket_cardigan_1100-011828-00850007_1.jpg?ref=A67C938393"
1-1100-010745-0002,Leather Squared Toe Pumps,95.95,,Black,,,Black,https://www.na-kd.com/en/products/leather-squared-toe-pumps-black-1100-010745-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/leather_squared_toe_pumps_1100-010745-0002_curated.jpg?ref=80FC84DBA4"
1-1018-009676-0001,Fitted Lacing Blazer,95.95,,White,,,"White, Black, Brown",https://www.na-kd.com/en/products/fitted-lacing-blazer-white-1018-009676-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_lacing_blazer_1018-009676-0001_curated.jpg?ref=CF9045B169"
1-1100-010264-0001,Funnel Neck Shaped Cotton T-shirt,25.95,,White,,,"White, Black, Light Grey, Brown, Red",https://www.na-kd.com/en/products/funnel-neck-shaped-cotton-t-shirt-white-1100-010264-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/funnel_neck_shaped_cotton_t-shirt-1100-010264-0001_0014.jpg?ref=65964781FE"
1-1100-011892-0002,Fitted Double Buttoned Blazer,95.95,,Black,Shpresa x NA-KD,,"Black, Burgundy",https://www.na-kd.com/en/products/fitted-double-buttoned-blazer-black-1100-011892-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/angelickpicture_1100-011892-0002_social2.jpg?ref=8A4BF2793D"
1-1100-009661-0018,Low Waist Wide Leg Corduroy Trousers,75.95,,Navy,Shpresa x NA-KD,,"Navy, Burgundy",https://www.na-kd.com/en/products/low-waist-wide-leg-corduroy-trousers-navy-1100-009661-0018,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_wide_leg_corduroy_trousers_1100-009661-0018_boxy_cordueoy_shirt_1100-009658-001812063.jpg?ref=87E207E517"
1-1100-010660-0124,Faux Suede Double Breasted Coat,139.95,,Camel,,,Beige,https://www.na-kd.com/en/products/faux-suede-double-breasted-coat-camel-1100-010660-0124,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/xoxotsumi_1100-010660-0124_1_social.jpg?ref=FFA2F9C5D6"
1-1100-010371-0017,Soft Line Draped Top,35.95,,Brown,,,"Brown, Offwhite, Black, Red",https://www.na-kd.com/en/products/soft-line-draped-top-brown-1100-010371-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_draped_top_1100-010371-0017_0006.jpg?ref=DC9DDB19A5"
1-1100-011419-1478,Belted Detail Denim Jacket,75.95,,Rinse Wash,,,Dark Blue,https://www.na-kd.com/en/products/belted-detail-denim-jacket-rinse-wash-1100-011419-1478,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1100-011419-1478_curated.jpg?ref=CB97C516BE"
1-1100-010930-0002,Long Sleeve Pleated Midi Dress,59.95,,Black,,,"Black, Brown",https://www.na-kd.com/en/products/long-sleeve-pleated-midi-dress-black-1100-010930-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/itsalicewang_1100-010930-0002_social_1.jpg?ref=8015CF04F8"
1-1100-012074-0212,Fitted High Collar Chenille Blazer,95.95,,Burgundy,,,Burgundy,https://www.na-kd.com/en/products/fitted-high-collar-chenille-blazer-burgundy-1100-012074-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_high_collar_chenille_blazer-1100-012074-0212_0046.jpg?ref=D1683DDEB9"
1-1100-011383-0002,Soft Line Turtle Neck Top,25.95,,Black,,,"Black, Offwhite, Brown",https://www.na-kd.com/en/products/soft-line-turtle-neck-top-black-1100-011383-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_turtleneck_top_1100-011383-0002_0059.jpg?ref=A79107C71F"
1-1100-010475-1478,High Waist Flared Denim,59.95,,Rinse Wash,,,"Dark Blue, Black, Grey, Grey, Mid Blue, Light Blue",https://www.na-kd.com/en/products/flared-denim-rinse-wash-1100-010475-1478,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1100-010475-1478_1_curated.jpg?ref=F678A1246F"
1-1708-000079-8163,Oversized Long Trenchcoat,149.95,,Steel Blue,Josefine HJ x NA-KD,,"Grey, Dark Beige",https://www.na-kd.com/en/products/oversized-long-trenchcoat-steel-blue-1708-000079-8163,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_long_trenchcoat_1708-000079-8163_0020.jpg?ref=6E801791A7"
1-1100-009804-8553,Long Trenchcoat,129.95,,Dark Burgundy,,,"Burgundy, Black, Dark Grey, Light Beige",https://www.na-kd.com/en/products/long-trenchcoat-dark-burgundy-1100-009804-8553,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lamour.olya_1100-009804-8553_social2.jpg?ref=677228BAB3"
1-1100-012061-0212,Knitted Scoop Neck Frill Maxi Dress,75.95,,Burgundy,,,"Burgundy, Black, Brown",https://www.na-kd.com/en/products/knitted-scoop-neck-frill-maxi-dress-burgundy-1100-012061-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_scoop_neck_frill_maxi_dress_1100-012061-0212_curated.jpg?ref=B3181E91A6"
1-1100-011203-0259,Satin Tie Back Volume Dress,85.95,,Print,,,"Flower, Light Blue, Light Green, Peach",https://www.na-kd.com/en/products/satin-tie-back-volume-dress-print-1100-011203-0259,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/satin_tie_back_volume_dress_1100-011203-0259_curated.jpg?ref=A1E25A822E"
1-1018-010217-0002,Wide Low Waist Suit Pants,59.95,,Black,,,"Black, Grey, Brown",https://www.na-kd.com/en/products/heavy-low-waist-suit-pants-black-1018-010217-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_low_waist_suit_pants-1018-010217-0002_0061.jpg?ref=37DFB75205"
1-1018-010216-0001,Wide High Waist Suit Pants,59.95,,White,,,"White, Black, Brown, Grey, Navy",https://www.na-kd.com/en/products/heavy-high-waist-suit-pants-white-1018-010216-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/christinakhopperstad_1018-010216-0001.jpg?ref=41F3B6AC36"
1-1100-010100-0017,Faux Suede Oversized Trenchcoat,149.95,,Brown,,,"Brown, Burgundy, Beige",https://www.na-kd.com/en/products/faux-suede-trenchcoat-brown-1100-010100-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/faux_suede_trenchcoat_1100-010100-0017_curated_2.jpg?ref=333390A428"
1-1100-011630-0212,Wide Strap Mules,75.95,,Burgundy,,,"Burgundy, Black",https://www.na-kd.com/en/products/wide-strap-mules-burgundy-1100-011630-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_strap_mules_1100-011630-0212_1_curated1.jpg?ref=DC4C76D525"
1-1100-009870-2188,Fitted Tailored Shirt,59.95,,Check,Cecilie Haugaard x NA-KD,,"Checkered / Beige, Black, Beige, Stripe / Light Grey",https://www.na-kd.com/en/products/fitted-tailored-shirt-check-1100-009870-2188,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_tailored_shirt-1100-009870-2188_0594_campaign.jpg?ref=CAE5765EB1"
1-1812-001028-0001,Open Back Maxi Dress,85.95,,White,Lydia Tomlinson x NA-KD,,"White, Burgundy",https://www.na-kd.com/en/products/open-back-maxi-dress-white-1812-001028-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/open_back_maxi_dress_1812-001028-0001.jpg?ref=23A5D8AE67"
1-1100-011428-0002,Woven Leather Bucket Bag,99.95,,Black,,,Black,https://www.na-kd.com/en/products/woven-leather-bucket-bag-black-1100-011428-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1100-011428-0002_1_campaign.jpg?ref=E02A24E8E2"
1-1100-009874-0404,Sheer Plisse Skirt Slip Dress,85.95,,Light Yellow,,,"Light Yellow, Brown, Navy",https://www.na-kd.com/en/products/sheer-plisse-skirt-slip-dress-light-yellow-1100-009874-0404,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/moamattsson_1100-009874-0404_1_social.jpg?ref=95C6CEBEAE"
1-1100-009617-0002,Folded Sleeve Knitted Sweater,39.95,,Black,,,"Black, Grey, Beige, Navy, Offwhite, Light Blue, Grey",https://www.na-kd.com/en/products/folded-sleeve-knitted-sweater-black-1100-009617-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/folded_sleeve_knitted_sweater_1100-009617-000214872.jpg?ref=17C2F84759"
1-1100-011740-0295,High Neck Short Coat,95.95,,Beige Melange,,,"Beige, Dark Grey, Black",https://www.na-kd.com/en/products/high-neck-short-coat-beige-melange-1100-011740-0295,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/high_neck_short_coat_1100-011740-0295_curated1.jpg?ref=6E8F4621FF"
1-1100-012283-0116,Mid Waist Skirt Detail Denim,95.95,,Mid Blue,Cecilie Haugaard x NA-KD,,Mid Blue,https://www.na-kd.com/en/products/mid-waist-skirt-detail-denim-mid-blue-1100-012283-0116,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/mid_waist_skirt_detail_denim_1100-012283-0116_2_campaign.jpg?ref=DCF51A916B"
1-1100-010426-0002,Fitted Blazer,85.95,,Black,,,"Black, Burgundy, Offwhite",https://www.na-kd.com/en/products/fitted-blazer-black-1100-010426-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fitted_blazer_1100-010426-0002_1_curated.jpg?ref=C6E5A673B1"
1-1100-011425-0002,Woven Leather Tote Bag,129.95,,Black,,,Black,https://www.na-kd.com/en/products/woven-leather-tote-bag-black-1100-011425-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/woven_leather_tote_bag-1100-011425-0002_0001_flatlay.jpg?ref=56397922CA"
1-1100-011401-0259,Flounce Waist Halterneck Maxi Dress,85.95,,Print,,,"Multicolor, Green, Orange",https://www.na-kd.com/en/products/flounce-waist-halterneck-maxi-dress-print-1100-011401-0259,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/flounce_waist_halterneck_maxi_dress-1100-011401-0259_campaign_1.jpg?ref=3324F559D6"
