product_id,name,current_price,original_price,discount,available_sizes,colors,availability,url,image_url
s21475_light-blue,Lillian Striped Button Up Knit Cardigan,$28.00,$56.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21475_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20242776copy.jpg?v=1755783450&width=600
s20851_black-and-white,Chelsie Polka Dot Foldover Shorts,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20851_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_16_2025244823.jpg?v=1750587865&width=600
s20272_light-pink,Lovina Textured Striped Halter Top,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20272_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025212291_c3a7bb2e-7409-41d5-9215-6d0ab66093ed.jpg?v=1753686499&width=600
s18479_black,Teaghan Triangle Fitted Bodysuit,$25.00,$50.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18479_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024106701.jpg?v=1732103375&width=600
s21103_brown,Zahara Gingham Babydoll Top,$21.00,$42.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21103_brown,https://edikted.com/cdn/shop/files/acom_50.jpg?v=1756072480&width=600
s20484_champagne,Irina Stud Cowl Neck Halter Top,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20484_champagne,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_02_202520292.jpg?v=1757248318&width=600
s17922_burgundy,Carmie Vinyl Tank Top,$24.00,$60.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17922_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_04_202492323copy.jpg?v=1730710579&width=600
s17595_white-and-yellow,Tommi Raglan Long Sleeve T Shirt,$20.00,$40.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17595_white-and-yellow,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202532074copy.jpg?v=1757248190&width=600
s16977_cream,Bayside Slitted Micro Skort,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16977_cream,https://edikted.com/cdn/shop/files/Edikted_lookbook_06_05_202419479_06173581-dac7-4403-86cb-89ccec1e5fb7.jpg?v=1723243945&width=600
s19328_white,Jagger Low Rise Denim Shorts,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19328_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025214246copy.jpg?v=1746541054&width=600
s18958_black,Michaela Off Shoulder Knit Top,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18958_black,https://edikted.com/cdn/shop/files/Edikted_LKookbook_06_10_2025242537.jpg?v=1750693968&width=600
s19504_cream,Rye Sheer Textured T Shirt,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19504_cream,https://edikted.com/cdn/shop/files/124.jpg?v=1739441115&width=600
s20942_black-and-white,Noreen Polka Dot Mini Skort,$22.40,$56.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20942_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_25_2025254805.jpg?v=1750977908&width=600
s19068_brown,Roya Layered Halter Tank Top,$18.00,$36.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19068_brown,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202510152copy_e2009d8b-f1bc-423d-9242-a3632f42fda9.jpg?v=1755551751&width=600
s19028_cream,Lanney Ruffled Sheer Lace Romper,$26.40,$88.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19028_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_16_2025154333.jpg?v=1737990590&width=600
s21781_light-blue,Sonny Relaxed Rolled Sweater,$29.00,$58.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21781_light-blue,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202511504_940cdc89-2aef-4909-8353-e1ec286adcaa.jpg?v=1756637135&width=600
s17761_burgundy,Shyrah Oversized Knit Top,$32.00,$64.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17761_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024135335.jpg?v=1734947670&width=600
s12243_black,Colby Belted Tube Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12243_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_11_20231334.jpg?v=1713909324&width=600
s21676_gray-melange,Kaliya Stripey Strapless Knit Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21676_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_27_202514367.jpg?v=1756815965&width=600
s14903_red-and-cream,Aerin Oversized Sweater,$56.00,$112.00,50% OFF,"XS/S, M/L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14903_red-and-cream,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202531740.jpg?v=1757247811&width=600
s18686_burgundy,Layered Bra Cowl Neck Top,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18686_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025186072_7991b3fd-32bb-4ac2-9662-290d4ea927e7.jpg?v=1744989284&width=600
s22025_gray-melange,LA Girl Long Sleeve T Shirt,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s22025_gray-melange,https://edikted.com/cdn/shop/files/edikted_lookbook_09_04_202534893.jpg?v=1757247614&width=600
s21311_white,Maricella Gathered Tiered Top,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21311_white,https://edikted.com/cdn/shop/files/06.jpg?v=1756140398&width=600
s20871_light-gray,Dorie Off Shoulder Cut Out Mini Dress,$36.00,$72.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20871_light-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_27_202514518copy.jpg?v=1756815855&width=600
s19328_blue-washed,Jagger Low Rise Denim Shorts,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19328_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025173881.jpg?v=1739815611&width=600
s11233_white,Aisha Low-Rise Mini Skirt,$23.20,$58.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s11233_white,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_26_20230338_75cf57bb-e3e8-41b1-a46f-c814f181665e.jpg?v=1690888535&width=600
s21292_yellow,Kordelia Shorts,$20.00,$40.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21292_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_21_2025275921_a8a4fbcf-fdb0-4a93-8b6b-0f77a3ed7e4a.jpg?v=1754486246&width=600
s19411_olive,Amaris Oversized Striped Knit Sweater,$21.60,$72.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19411_olive,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_31_2025191110_4b51c142-bfb9-4343-9d79-edc9091313fb.jpg?v=1743949002&width=600
s20850_brown,Chelsie Polka Dot Hoodie,$44.00,$88.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20850_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20245110.jpg?v=1755782970&width=600
s21592_black,Edikted Star Sweatpants,$40.00,$80.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21592_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20246639.jpg?v=1756296393&width=600
s16583_burgundy,Deanna Tank Top,$13.60,$34.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16583_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202442356_ba178d22-8860-409f-aca9-16da79923d90.jpg?v=1725897212&width=600
s20831_black,Oliana Ribbed Boat Neck T Shirt,$16.00,$32.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20831_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20247229.jpg?v=1755000851&width=600
s16201_blue-and-white,Lilah Striped Tube Top,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16201_blue-and-white,https://edikted.com/cdn/shop/files/S16201_BLUE-AND-WHITE_1_d899e672-586f-49aa-8038-c9c4b05f5591.jpg?v=1739272932&width=600
s21134_dark-gray,Ettalie Scoop Neck T Shirt,$17.00,$34.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21134_dark-gray,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_202511133.jpg?v=1755505218&width=600
s16840_black,Marcella Wide Strap Mesh Corset,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16840_black,https://edikted.com/cdn/shop/files/5467432.jpg?v=1722165574&width=600
s18524_dark-blue,Ciel Low Rise Denim Micro Shorts,$41.00,$82.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18524_dark-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025155887_1101fd24-1d5c-4b62-88f0-9acf01ff5b91.jpg?v=1738508149&width=600
s15987_blue,Selena Lace Up Corset,$26.40,$66.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15987_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025233383.jpg?v=1749252359&width=600
s18845_black,Jonah Long Sleeve V Neck Bodysuit,$25.00,$50.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18845_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_15_2025148740.jpg?v=1737113608&width=600
s21659_aqua,Only Edikted Straight Leg Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21659_aqua,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_02_202520576.jpg?v=1757250728&width=600
s11191_light-blue,Jessie Denim Mini Skirt,$22.80,$76.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s11191_light-blue,https://edikted.com/cdn/shop/files/Edikted_09_13_202319836.jpg?v=1695054770&width=600
s22007_navy,Kenzie Long Sleeve Babydoll Top,$21.00,$42.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s22007_navy,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202531998.jpg?v=1757247590&width=600
s20966_blue,Hanson Pinstripe Denim Shorts,$30.00,$60.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20966_blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_30_2025258477.jpg?v=1753258621&width=600
s18686_green,Layered Bra Cowl Neck Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18686_green,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024133237.jpg?v=1735040497&width=600
s19265_gray-melange,Vina Ribbed Henley Tank Top,$17.00,$34.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19265_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_04_2024167195.jpg?v=1738860230&width=600
s12093_cream,Lindsay Ruffle Knitted Shorts,$25.20,$84.00,70% OFF,"XS/S, M/L",N/A,In Stock,https://edikted.com/collections/all/products/s12093_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_04_202326837-2_8db6e964-d611-451b-8f18-50eb5a6914e0.jpg?v=1697042813&width=600
s21058_gold,Eris Metallic Off Shoulder Mini Dress,$28.00,$56.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21058_gold,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_07_2025270762.jpg?v=1752171253&width=600
s16383_brown,Edin Leopard Print Mesh Mini Skirt,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16383_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_26_20246443.jpg?v=1713701012&width=600
s22005_navy,Kiyan Long Sleeve T Shirt,$19.00,$38.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s22005_navy,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_02_202521148.jpg?v=1757247739&width=600
s19111_light-blue,Lucie Lace Trim Tank Top,$17.00,$34.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19111_light-blue,https://edikted.com/cdn/shop/files/s19111_light-blue_01.jpg?v=1752599735&width=600
s17473_dark-gray,Bonney Bow Detail Hoodie,$35.20,$88.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17473_dark-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_06_202454428_f87ecf4d-80ef-4382-894b-155ea4ac1ea9.jpg?v=1726504920&width=600
s21126_navy,Starly Oversized Hoodie,$44.00,$88.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21126_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20246270_e52711f5-f964-432a-9047-7aab4527cee0.jpg?v=1756382225&width=600
s21929_burgundy,Jainee Striped Long Sleeve T Shirt,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21929_burgundy,https://edikted.com/cdn/shop/files/edikted_lookbook_09_04_202533020_df082c6f-3dfd-4c7e-9db8-f33419abd3da.jpg?v=1757254672&width=600
s17299_navy,Sunrise Babydoll Tank Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17299_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_02_202435079_c367a3fc-a647-4f1c-9967-7dc3fb650530.jpg?v=1726039058&width=600
s21330_light-pink,Marie Contrast Lacey V Neck Sweater,$36.00,$72.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21330_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20244931.jpg?v=1755782926&width=600
s17051_red,Nashville T Shirt,$10.80,$36.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17051_red,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_08_20249641_815f4f6d-6f67-4d87-abe0-d668f7905ecd.jpg?v=1725203438&width=600
s19543_white,Petite Roman Low Rise Slouchy Jeans,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19543_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025222142_bf77fc88-42b4-4579-a99b-3e8726aa9c9f.jpg?v=1747748369&width=600
s15782_indigo-blue-raw-washed,Petite Raelynn Washed Low Rise Jeans,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15782_indigo-blue-raw-washed,https://edikted.com/cdn/shop/files/Edikted_lookbook_06_05_202419579copy_102c97e0-39b3-4890-9122-14f4fa53b1cf.jpg?v=1727609769&width=600
s17133_navy,Weekender Knit Micro Shorts,$26.00,$52.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17133_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202430394copy.jpg?v=1720000280&width=600
s14197_black,Julianna Ruffle Shorts,$21.60,$54.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14197_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_07_20230636.jpg?v=1692002563&width=600
s20342_black-and-white,Juney Pinstripe Tailored Button Up Shirt,$30.00,$60.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20342_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025223258.jpg?v=1747580609&width=600
s20145_beige,Beach Babe Scoop Tank Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20145_beige,https://edikted.com/cdn/shop/files/e_7.jpg?v=1746697309&width=600
s17389_black-and-white,Striped Drop Shoulder Light Knit Sweater,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17389_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20248005copy.jpg?v=1755695249&width=600
s21925_cream,Kamila Fringe Knit Poncho,$49.00,$98.00,50% OFF,"XS/S, M/L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21925_cream,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_02_202524929.jpg?v=1757247637&width=600
s20186_navy,Oleana Gathered Bust Top,$19.00,$38.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20186_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025236703.jpg?v=1749173330&width=600
s19465_dark-gray,Terra Cargo Micro Shorts,$25.60,$64.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19465_dark-gray,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_30_2025261024.jpg?v=1752746604&width=600
s17302_white,Massie Tailored Button Up Shirt,$23.20,$58.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17302_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202441794copy.jpg?v=1725868959&width=600
s21868_black,Maeve Pinstripe Mini Skort,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21868_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202528482.jpg?v=1757248533&width=600
s21037_navy,Orella Contrast Layered Long Sleeve Top,$26.00,$52.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21037_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_27_202518920copy.jpg?v=1756727590&width=600
s21397_light-pink,Love Edikted Oversized Sweatshirt,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21397_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20243172copy_f19838a7-c63c-493b-b2c1-c5e5bbd7bbfe.jpg?v=1755454737&width=600
s20415_pink,Sequin Fringe Knit Poncho,$19.80,$66.00,70% OFF,"XS/S, M/L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20415_pink,https://edikted.com/cdn/shop/files/Sequin-Fringe-Knit-Poncho.jpg?v=1747756454&width=600
s21036_white,Lemon Drop Ribbed Tank Top,$16.00,$32.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21036_white,https://edikted.com/cdn/shop/files/0728_015.jpg?v=1754076596&width=600
s20484_black,Irina Stud Cowl Neck Halter Top,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20484_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025217276.jpg?v=1747826478&width=600
s20277_black,Ziggie Tie Front Denim Mini Skort,$38.00,$76.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20277_black,https://edikted.com/cdn/shop/files/Eedikted_Lookbook_08_13_20259870_466f7e79-2084-4894-9bed-d5c57e63be85.jpg?v=1756028856&width=600
s17986_burgundy,Edikted LA Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17986_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_05_20246743copy.jpg?v=1756212740&width=600
s18394_blue,Cory Striped Low Rise Jeans,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18394_blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_06_2024111660copy.jpg?v=1732094241&width=600
s21867_black,Maeve Pinstripe Strapless Corset,$36.00,$72.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21867_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202528541.jpg?v=1757250267&width=600
s19878_brown,Sheer Lace Cut Out Tank Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19878_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025199873copy.jpg?v=1752998007&width=600
s21341_burgundy,Oona Sheer Gathered Long Sleeve Top,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21341_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_20253973_60e44c88-c12c-406f-8d9a-ff19a4602750.jpg?v=1755552027&width=600
