product_id,name,fit,color,price,tags,availability,url,image_url
gymshark-everyday-seamless-flared-legging-leggings-blue-aw25,Everyday Seamless Flared Legging,regular,Navy,$38,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-everyday-seamless-flared-legging-leggings-blue-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-EverydaySeamlessFlaredLeggingGSNavyB4B8H_UB9P_7385_0421_3840x.jpg?v=1752767195
gymshark-training-baselayer-long-sleeve-top-ls-tops-grey-aw25,Training Baselayer Long Sleeve Top,body fit,Denim Grey,$30,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-training-baselayer-long-sleeve-top-ls-tops-grey-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-BaselayerLongSleeveTopGSDenimGreyB1A9L_GCQS_1499_V1c_3840x.jpg?v=1756242428
gymshark-gs-x-rad-one-v2-misc-2,Gymshark x R.A.D® ONE V2,regular fit,Oat White,$140,Sep 10,In Stock,https://www.gymshark.com/products/gymshark-gs-x-rad-one-v2-misc-2,https://cdn.shopify.com/s/files/1/0156/6146/files/images-RAD_3_3840x.jpg?v=1757064474
gymshark-gs-x-rad-r-1-misc-1,Gymshark x R.A.D® R-1,regular fit,Weighted Purple,$140,Sep 10,In Stock,https://www.gymshark.com/products/gymshark-gs-x-rad-r-1-misc-1,https://cdn.shopify.com/s/files/1/0156/6146/files/images-4_3840x.jpg?v=1757064364
gymshark-gs-x-rad-one-v2-misc-1,Gymshark x R.A.D® ONE V2,regular fit,Black,$140,Sep 10,In Stock,https://www.gymshark.com/products/gymshark-gs-x-rad-one-v2-misc-1,https://cdn.shopify.com/s/files/1/0156/6146/files/images-5_3840x.jpg?v=1757064506
gymshark-gs-x-rad-r-1-misc,Gymshark x R.A.D® R-1,regular fit,White,$140,Sep 10,In Stock,https://www.gymshark.com/products/gymshark-gs-x-rad-r-1-misc,https://cdn.shopify.com/s/files/1/0156/6146/files/images-3_3840x.jpg?v=1757064300
gymshark-gs-x-rad-one-v2-misc,Gymshark x R.A.D® ONE V2,regular fit,Weighted Purple,$140,Sep 10,In Stock,https://www.gymshark.com/products/gymshark-gs-x-rad-one-v2-misc,https://cdn.shopify.com/s/files/1/0156/6146/files/images-RAD_2_3840x.jpg?v=1757064702
gymshark-puffer-vest-jackets-outerwear-brown-aw25,Puffer Vest,N/A,Brick Brown,$80,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-puffer-vest-jackets-outerwear-brown-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-GymsharkPufferVestGSBrickBrownB9A1O_NCGR_0210_V1_3840x.jpg?v=1756241088
gymshark-puffer-jacket-jackets-outerwear-grey-aw25,Puffer Jacket,N/A,Denim Grey,$96,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-puffer-jacket-jackets-outerwear-grey-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-EntryPufferJacketGSDenimGreyB8A2A_GCQS_0008_V1b_3840x.jpg?v=1756241149
gymshark-everyday-holdall-medium-bags-blue-aw25,Everyday Holdall Medium,N/A,Smoke Blue,$56,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-everyday-holdall-medium-bags-blue-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-EverydayHoldallMGSSmokeBlueI3A2H_UDR3_0155_3840x.jpg?v=1754469147
gymshark-active-holdall-medium-bags-grey-aw25,Active Holdall Medium,N/A,Denim Grey,$44,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-active-holdall-medium-bags-grey-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-newActiveHoldallMGSDenimGreyI4A2E_GCQS_0243_3840x.jpg?v=1754590137
gymshark-everyday-tote-bags-blue-aw25,Everyday Tote,N/A,Smoke Blue,$36,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-everyday-tote-bags-blue-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-EverydayToteGSSmokeBlueI3A2G_UDR3_0243_3840x.jpg?v=1754467479
gymshark-strength-dept-barbell-cotton-bralette-underwear-white-ss25,Strength Dept. Barbell Cotton Bralette,N/A,White,$30,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-strength-dept-barbell-cotton-bralette-underwear-white-ss25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-StrengthDept_BarbellCottonBraletteGSWhiteB2C3P_WB57_0010_3840x.jpg?v=1754659112
gymshark-strength-dept-barbell-cotton-bralette-underwear-grey-ss25,Strength Dept. Barbell Cotton Bralette,N/A,Light Grey Core Marl,$30,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-strength-dept-barbell-cotton-bralette-underwear-grey-ss25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-StrengthDept_BarbellCottonBraletteLightGreyCoreMarlB2C3P_GBCN_0008_3840x.jpg?v=1754659217
gymshark-sport-cap-headwear-pink-aw25,Sport Cap,N/A,Reset Pink,$30,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-sport-cap-headwear-pink-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-newSportCapGSResetPinkI3A6W_KC2J_0173_3840x.jpg?v=1754591684
gymshark-sport-cap-headwear-white-aw25,Sport Cap,N/A,Stone Beige,$30,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-sport-cap-headwear-white-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-newSportCapGSStoneBeigeI3A6W_WD1Q_0185_3840x.jpg?v=1754591720
gymshark-fleece-headband-black-aw24,Fleece Headband,N/A,Black,$18,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-fleece-headband-black-aw24,https://cdn.shopify.com/s/files/1/0156/6146/files/FleeceHeadbandGSBlackI4A1F-BB2J3879_3840x.jpg?v=1728378697
gymshark-midi-socks-3pk-socks-white-aw25,Midi 3pk Socks,N/A,Lift Green/Worn Blue/Sorbet Yellow,$16,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-midi-socks-3pk-socks-white-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-newMidiCrewSock3pkGSLiftGreenGSWornBlueGSSorbetYellowI3A6Z_WD5R_0100_3840x.jpg?v=1754591217
gymshark-midi-frill-socks-3pk-socks-blue-aw25,Midi Frill Socks 3pk,N/A,Bench Blue/Worn Blue/Compound Blue,$16,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-midi-frill-socks-3pk-socks-blue-aw25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-newFrillMidi3pkGSBenchBlueGSWornBlueGSCompoundBlueI1C5K_UDWX_0140_3840x.jpg?v=1754590523
gymshark-strength-dept-barbell-cotton-thong-underwear-grey-ss25,Strength Dept. Barbell Cotton Thong,N/A,Light Grey Core Marl,$12,Out of stock,Out of Stock,https://www.gymshark.com/products/gymshark-strength-dept-barbell-cotton-thong-underwear-grey-ss25,https://cdn.shopify.com/s/files/1/0156/6146/files/images-StrengthDept_BarbellCottonThongLightGreyCoreMarlB2C3Q_GBCN_0009_3840x.jpg?v=1754658978
